From: Smith-Martin et al. (2019) Effects of dry-season irrigation on leaf physiology and biomass allocation in tropical lianas and trees. Ecology 100:e02827,,,,,,,,,,,,,,
These data are summaries of data available online with the article:,,,,https://doi.org/10.5061/dryad.844rs7d,,,,,,,,,,
mean_MPa is pre-dawn leaf water potential; it is the mean from replicate trees in replicate plots which were not watered.,,,,,,,,,,,,,,
mean_CO2_flux is flux into a leaf; it is a very close proxy for photosynthetic rate,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Plot,Treatment,Tag,Speciesname,Habit,PredawnMPa,MiddayMPa,MiddayMinusPredawnMPa,Photo.umolCO2,Condu.mol.H2O,IntrinsicWUE.A,InstantaneusWUE.A,SoilMoisture,Date,Season
9,watered,890,Doliocarpusmajor,liana,-0.036,-1.114,-1.078,NA,NA,NA,NA,54.684,7_Sep_15,wet
9,watered,829,Machaeriummilleflorum,liana,-0.146,-0.874,-0.728,NA,NA,NA,NA,57.2592,7_Sep_15,wet
9,watered,880,Machaeriummilleflorum,liana,-0.098,-0.446,-0.348,NA,NA,NA,NA,54.3288,7_Sep_15,wet
9,watered,819,Maripapanamensis,liana,-0.042,-1.342,-1.3,NA,NA,NA,NA,58.5024,7_Sep_15,wet
9,watered,883,Paulliniapinnata,liana,-0.126,-0.756,-0.63,NA,NA,NA,NA,43.8504,7_Sep_15,wet
9,watered,889,Paulliniapinnata,liana,-0.285,-0.829,-0.544,NA,NA,NA,NA,59.3016,7_Sep_15,wet
9,watered,838,Hieronymaalchorneoides,tree,-0.144,-0.849,-0.705,NA,NA,NA,NA,53.796,7_Sep_15,wet
9,watered,854,Hieronymaalchorneoides,tree,-0.038,-0.988,-0.95,NA,NA,NA,NA,51.8424,7_Sep_15,wet
9,watered,858,Huracrepitans,tree,-0.188,-0.664,-0.476,NA,NA,NA,NA,53.8848,7_Sep_15,wet
9,watered,840,Terminaliaamazonia,tree,-0.028,-0.624,-0.596,NA,NA,NA,NA,58.8576,7_Sep_15,wet
9,watered,870,Terminaliaamazonia,tree,-0.064,-0.694,-0.63,NA,NA,NA,NA,57.9252,7_Sep_15,wet
10,unwatered,904,Callichlamyslatifolia,liana,-0.118,-0.938,-0.82,NA,NA,NA,NA,47.7132,7_Sep_15,wet
10,unwatered,971,Callichlamyslatifolia,liana,-0.173,-0.774,-0.601,NA,NA,NA,NA,47.6688,7_Sep_15,wet
10,unwatered,912,Davillakunthii,liana,-0.062,-1.135,-1.073,NA,NA,NA,NA,45.3156,7_Sep_15,wet
10,unwatered,950,Davillakunthii,liana,-0.069,-1.862,-1.793,NA,NA,NA,NA,44.9604,7_Sep_15,wet
10,unwatered,916,Doliocarpusmajor,liana,-0.04,-1.431,-1.391,NA,NA,NA,NA,42.252,7_Sep_15,wet
10,unwatered,920,Doliocarpusmajor,liana,-0.05,-1.113,-1.063,NA,NA,NA,NA,48.6456,7_Sep_15,wet
10,unwatered,960,Machaeriummilleflorum,liana,-0.049,-1.092,-1.043,NA,NA,NA,NA,42.2076,7_Sep_15,wet
10,unwatered,969,Machaeriummilleflorum,liana,-0.117,-1.467,-1.35,NA,NA,NA,NA,48.7344,7_Sep_15,wet
10,unwatered,966,Maripapanamensis,liana,-0.106,-1.341,-1.235,NA,NA,NA,NA,49.0452,7_Sep_15,wet
10,unwatered,967,Paulliniapinnata,liana,-0.329,-1.15,-0.821,NA,NA,NA,NA,44.25,7_Sep_15,wet
10,unwatered,968,Crescentiacujete,tree,-0.141,-0.935,-0.794,NA,NA,NA,NA,49.5336,7_Sep_15,wet
10,unwatered,993,Crescentiacujete,tree,-0.093,-1.38,-1.287,NA,NA,NA,NA,42.696,7_Sep_15,wet
10,unwatered,962,Dipteryxoleifera,tree,-0.117,-0.949,-0.832,NA,NA,NA,NA,42.8736,7_Sep_15,wet
10,unwatered,944,Hieronymaalchorneoides,tree,-0.07,-1.009,-0.939,NA,NA,NA,NA,49.0896,7_Sep_15,wet
10,unwatered,975,Huracrepitans,tree,-0.328,-0.481,-0.153,NA,NA,NA,NA,44.4276,7_Sep_15,wet
10,unwatered,978,Huracrepitans,tree,-0.269,-0.426,-0.157,NA,NA,NA,NA,38.256,7_Sep_15,wet
10,unwatered,938,Swieteniamacrophylla,tree,-0.066,-2.042,-1.976,NA,NA,NA,NA,43.4952,7_Sep_15,wet
10,unwatered,985,Terminaliaamazonia,tree,-0.095,-1.612,-1.517,NA,NA,NA,NA,39.0552,7_Sep_15,wet
10,unwatered,999,Terminaliaamazonia,tree,-0.095,-1.051,-0.956,NA,NA,NA,NA,40.6536,7_Sep_15,wet
11,watered,1072,Callichlamyslatifolia,liana,-0.373,-1.63,-1.257,NA,NA,NA,NA,48.3252,8_Sep_15,wet
11,watered,1073,Callichlamyslatifolia,liana,-0.275,-0.651,-0.376,NA,NA,NA,NA,46.9128,8_Sep_15,wet
11,watered,1049,Davillakunthii,liana,-0.079,-1.183,-1.104,NA,NA,NA,NA,44.6872,8_Sep_15,wet
11,watered,1095,Davillakunthii,liana,-0.116,-0.984,-0.868,NA,NA,NA,NA,38.7808,8_Sep_15,wet
11,watered,1013,Doliocarpusmajor,liana,-0.14,-1.26,-1.12,NA,NA,NA,NA,45.5432,8_Sep_15,wet
11,watered,1016,Doliocarpusmajor,liana,-0.079,-1.971,-1.892,NA,NA,NA,NA,46.4848,8_Sep_15,wet
11,watered,1077,Machaeriummilleflorum,liana,-0.2,-1.729,-1.529,NA,NA,NA,NA,48.0256,8_Sep_15,wet
11,watered,1085,Machaeriummilleflorum,liana,-0.229,-0.662,-0.433,NA,NA,NA,NA,40.9208,8_Sep_15,wet
11,watered,1074,Maripapanamensis,liana,-0.289,-1.191,-0.902,NA,NA,NA,NA,48.6248,8_Sep_15,wet
11,watered,1076,Maripapanamensis,liana,-0.044,-0.688,-0.644,NA,NA,NA,NA,48.582,8_Sep_15,wet
11,watered,1028,Paulliniapinnata,liana,-0.422,-1.521,-1.099,NA,NA,NA,NA,51.6208,8_Sep_15,wet
11,watered,1084,Paulliniapinnata,liana,-0.207,-1.303,-1.096,NA,NA,NA,NA,45.0296,8_Sep_15,wet
11,watered,1048,Crescentiacujete,tree,-0.078,-1.303,-1.225,NA,NA,NA,NA,45.6288,8_Sep_15,wet
11,watered,1080,Crescentiacujete,tree,-0.167,-1.41,-1.243,NA,NA,NA,NA,41.6912,8_Sep_15,wet
11,watered,1052,Dipteryxoleifera,tree,-0.222,-1.138,-0.916,NA,NA,NA,NA,45.4576,8_Sep_15,wet
11,watered,1058,Dipteryxoleifera,tree,-0.232,-1.283,-1.051,NA,NA,NA,NA,41.0064,8_Sep_15,wet
11,watered,1004,Hieronymaalchorneoides,tree,-0.169,-0.614,-0.445,NA,NA,NA,NA,47.8544,8_Sep_15,wet
11,watered,1086,Hieronymaalchorneoides,tree,-0.166,-0.813,-0.647,NA,NA,NA,NA,49.652,8_Sep_15,wet
11,watered,1067,Huracrepitans,tree,-0.467,-0.587,-0.12,NA,NA,NA,NA,43.7456,8_Sep_15,wet
11,watered,1059,Swieteniamacrophylla,tree,-0.098,-2.378,-2.28,NA,NA,NA,NA,44.6872,8_Sep_15,wet
11,watered,1005,Terminaliaamazonia,tree,-0.052,-1.127,-1.075,NA,NA,NA,NA,48.0256,8_Sep_15,wet
11,watered,1010,Terminaliaamazonia,tree,-0.075,-1.502,-1.427,NA,NA,NA,NA,53.8036,8_Sep_15,wet
12,unwatered,1107,Davillakunthii,liana,-0.02,-1.41,-1.39,NA,NA,NA,NA,35.1856,8_Sep_15,wet
12,unwatered,1130,Davillakunthii,liana,-0.039,-0.736,-0.697,NA,NA,NA,NA,39.5084,8_Sep_15,wet
12,unwatered,1111,Doliocarpusmajor,liana,-0.021,-1.103,-1.082,NA,NA,NA,NA,41.4344,8_Sep_15,wet
12,unwatered,1151,Doliocarpusmajor,liana,-0.091,-0.515,-0.424,NA,NA,NA,NA,44.088,8_Sep_15,wet
12,unwatered,1143,Machaeriummilleflorum,liana,-0.198,-0.874,-0.676,NA,NA,NA,NA,41.3916,8_Sep_15,wet
12,unwatered,1189,Machaeriummilleflorum,liana,-0.073,-1.387,-1.314,NA,NA,NA,NA,46.1852,8_Sep_15,wet
12,unwatered,1102,Maripapanamensis,liana,-0.119,-1.502,-1.383,NA,NA,NA,NA,45.372,8_Sep_15,wet
12,unwatered,1198,Maripapanamensis,liana,-0.084,-1.043,-0.959,NA,NA,NA,NA,35.0144,8_Sep_15,wet
12,unwatered,1136,Paulliniapinnata,liana,-0.116,-1.692,-1.576,NA,NA,NA,NA,44.8584,8_Sep_15,wet
12,unwatered,1180,Paulliniapinnata,liana,-0.173,-0.782,-0.609,NA,NA,NA,NA,35.9132,8_Sep_15,wet
12,unwatered,1122,Crescentiacujete,tree,-0.105,-1.424,-1.319,NA,NA,NA,NA,33.1312,8_Sep_15,wet
12,unwatered,1141,Dipteryxoleifera,tree,-0.154,-0.602,-0.448,NA,NA,NA,NA,35.528,8_Sep_15,wet
12,unwatered,1186,Dipteryxoleifera,tree,-0.134,-0.8,-0.666,NA,NA,NA,NA,38.8664,8_Sep_15,wet
12,unwatered,1179,Hieronymaalchorneoides,tree,-0.359,-1.176,-0.817,NA,NA,NA,NA,38.2244,8_Sep_15,wet
12,unwatered,1193,Hieronymaalchorneoides,tree,-0.033,-0.741,-0.708,NA,NA,NA,NA,37.7964,8_Sep_15,wet
12,unwatered,1110,Huracrepitans,tree,-0.41,-0.604,-0.194,NA,NA,NA,NA,40.4928,8_Sep_15,wet
12,unwatered,1150,Huracrepitans,tree,-0.173,-0.901,-0.728,NA,NA,NA,NA,40.4072,8_Sep_15,wet
12,unwatered,1184,Swieteniamacrophylla,tree,-0.191,-0.197,-0.006,NA,NA,NA,NA,35.6992,8_Sep_15,wet
12,unwatered,1197,Swieteniamacrophylla,tree,-0.226,-1.534,-1.308,NA,NA,NA,NA,43.874,8_Sep_15,wet
12,unwatered,1101,Terminaliaamazonia,tree,-0.165,-1.276,-1.111,NA,NA,NA,NA,36.9832,8_Sep_15,wet
12,unwatered,1187,Terminaliaamazonia,tree,-0.114,-1.402,-1.288,NA,NA,NA,NA,36.384,8_Sep_15,wet
3,watered,222,Crescentiacujete,tree,-0.277,-0.449,-0.172,0.0483,0.0285,1.694736842,0.122900763,NA,13_Oct_2015,wet
9,watered,814,Swieteniamacrophylla,tree,-0.209,-2.103,-1.894,6.79,0.953,7.124868835,1.550228311,NA,16_Oct_2015,wet
9,watered,818,Crescentiacujete,tree,-0.158,-1.08,-0.922,2.91,0.371,7.843665768,0.983108108,NA,16_Oct_2015,wet
6,watered,560,Swieteniamacrophylla,tree,-0.298,-0.983,-0.685,2.7,0.281,9.608540925,1.046511628,NA,14_Oct_2015,wet
9,watered,831,Davillakunthii,liana,-0.108,-1.274,-1.166,9.38,0.9,10.42222222,2.201877934,NA,16_Oct_2015,wet
9,watered,819,Maripapanamensis,liana,-0.213,-1.581,-1.368,5.1,0.437,11.67048055,1.705685619,NA,16_Oct_2015,wet
4,unwatered,318,Doliocarpusmajor,liana,-0.232,-0.662,-0.43,7.36,0.361,20.38781163,3.053941909,NA,13_Oct_2015,wet
3,watered,202,Huracrepitans,tree,-0.264,-0.59,-0.326,17.3,0.83,20.84337349,4.516971279,NA,13_Oct_2015,wet
1,unwatered,41,Huracrepitans,tree,-0.238,-0.405,-0.167,14.4,0.645,22.3255814,3.609022556,NA,13_Oct_2015,wet
11,watered,1010,Terminaliaamazonia,tree,-0.141,-1.043,-0.902,5.93,0.263,22.54752852,2.556034483,NA,17_Oct_2015,wet
3,watered,234,Doliocarpusmajor,liana,-0.196,-1.086,-0.89,7.94,0.321,24.73520249,3.065637066,NA,13_Oct_2015,wet
3,watered,268,Paulliniapinnata,liana,-0.559,-1.51,-0.951,11.2,0.449,24.94432071,3.745819398,NA,13_Oct_2015,wet
2,watered,172,Huracrepitans,tree,-0.39,-0.459,-0.069,8.09,0.315,25.68253968,2.920577617,NA,13_Oct_2015,wet
8,watered,728,Callichlamyslatifolia,liana,-0.166,-1.309,-1.143,5.53,0.212,26.08490566,3.072222222,NA,16_Oct_2015,wet
3,watered,205,Machaeriummilleflorum,liana,-0.298,-0.306,-0.008,10.6,0.403,26.30272953,3.45276873,NA,13_Oct_2015,wet
1,unwatered,6,Terminaliaamazonia,tree,-0.042,-0.341,-0.299,12.9,0.472,27.33050847,3.573407202,NA,13_Oct_2015,wet
1,unwatered,23,Callichlamyslatifolia,liana,-0.257,-0.813,-0.556,11.4,0.396,28.78787879,3.402985075,NA,13_Oct_2015,wet
6,watered,515,Terminaliaamazonia,tree,-0.099,-0.78,-0.681,11.2,0.374,29.94652406,4.497991968,NA,14_Oct_2015,wet
12,unwatered,1136,Paulliniapinnata,liana,-0.078,-1.511,-1.433,8.35,0.278,30.03597122,3.614718615,NA,17_Oct_2015,wet
9,watered,858,Huracrepitans,tree,-0.379,-0.828,-0.449,17.1,0.563,30.37300178,5.916955017,NA,16_Oct_2015,wet
5,unwatered,436,Doliocarpusmajor,liana,-0.131,-0.829,-0.698,10.5,0.344,30.52325581,3.088235294,NA,14_Oct_2015,wet
11,watered,1028,Paulliniapinnata,liana,-0.313,-2.219,-1.906,10.3,0.335,30.74626866,3.828996283,NA,17_Oct_2015,wet
3,watered,266,Dipteryxoleifera,tree,-0.158,-0.916,-0.758,13.3,0.411,32.36009732,4.666666667,NA,13_Oct_2015,wet
3,watered,288,Hieronymaalchorneoides,tree,-0.158,-0.916,-0.758,13.3,0.411,32.36009732,4.666666667,NA,13_Oct_2015,wet
2,watered,169,Dipteryxoleifera,tree,-0.182,-0.702,-0.52,2.65,0.0811,32.675709,2.453703704,NA,13_Oct_2015,wet
7,unwatered,628,Davillakunthii,liana,-0.068,-1.573,-1.505,13.8,0.422,32.7014218,4.339622642,NA,14_Oct_2015,wet
4,unwatered,400,Huracrepitans,tree,-0.325,-0.661,-0.336,17.9,0.545,32.8440367,5.927152318,NA,13_Oct_2015,wet
5,unwatered,404,Huracrepitans,tree,-0.209,-0.704,-0.495,8.16,0.245,33.30612245,3.692307692,NA,14_Oct_2015,wet
2,watered,189,Callichlamyslatifolia,liana,-0.151,-0.87,-0.719,11.2,0.333,33.63363363,4.132841328,NA,13_Oct_2015,wet
7,unwatered,608,Terminaliaamazonia,tree,-0.161,-1.058,-0.897,11.1,0.33,33.63636364,3.964285714,NA,14_Oct_2015,wet
11,watered,1067,Huracrepitans,tree,-0.453,-0.517,-0.064,14.9,0.431,34.57076566,5.518518519,NA,17_Oct_2015,wet
8,watered,776,Hieronymaalchorneoides,tree,-0.145,-1.067,-0.922,8.67,0.25,34.68,4.109004739,NA,16_Oct_2015,wet
2,watered,192,Doliocarpusmajor,liana,-0.18,-1.337,-1.157,10.7,0.308,34.74025974,3.862815884,NA,13_Oct_2015,wet
3,watered,281,Swieteniamacrophylla,tree,-0.245,-2.384,-2.139,14,0.401,34.9127182,5.384615385,NA,13_Oct_2015,wet
1,unwatered,60,Machaeriummilleflorum,liana,-0.085,-0.397,-0.312,7.38,0.211,34.97630332,3.28,NA,13_Oct_2015,wet
12,unwatered,1131,Crescentiacujete,tree,-0.081,-1.241,-1.16,11.1,0.315,35.23809524,4.37007874,NA,17_Oct_2015,wet
11,watered,1013,Doliocarpusmajor,liana,-0.186,-1.37,-1.184,9.15,0.258,35.46511628,3.927038627,NA,17_Oct_2015,wet
2,watered,133,Maripapanamensis,liana,-0.189,-1.379,-1.19,14,0.394,35.53299492,4.320987654,NA,13_Oct_2015,wet
1,unwatered,75,Dipteryxoleifera,tree,-0.075,-0.59,-0.515,8.94,0.249,35.90361446,3.478599222,NA,13_Oct_2015,wet
12,unwatered,1193,Hieronymaalchorneoides,tree,-0.076,-1.162,-1.086,14.5,0.402,36.06965174,5.410447761,NA,17_Oct_2015,wet
2,watered,123,Paulliniapinnata,liana,-0.179,-1.018,-0.839,13.5,0.372,36.29032258,4.179566563,NA,13_Oct_2015,wet
4,unwatered,306,Callichlamyslatifolia,liana,-0.246,-1.238,-0.992,13.8,0.38,36.31578947,5.168539326,NA,13_Oct_2015,wet
9,watered,899,Callichlamyslatifolia,liana,-0.141,-1.422,-1.281,10.6,0.291,36.42611684,5.247524752,NA,16_Oct_2015,wet
3,watered,221,Terminaliaamazonia,tree,-0.163,-0.421,-0.258,14.4,0.393,36.64122137,4.931506849,NA,13_Oct_2015,wet
1,unwatered,44,Crescentiacujete,tree,-0.232,-0.81,-0.578,10.5,0.286,36.71328671,3.633217993,NA,13_Oct_2015,wet
12,unwatered,1110,Huracrepitans,tree,-0.334,-1.257,-0.923,10.7,0.286,37.41258741,4.385245902,NA,17_Oct_2015,wet
8,watered,734,Paulliniapinnata,liana,-0.441,-0.792,-0.351,9.61,0.254,37.83464567,4.733990148,NA,16_Oct_2015,wet
8,watered,800,Swieteniamacrophylla,tree,-0.316,-0.822,-0.506,2.99,0.0783,38.18646232,3.157338965,NA,16_Oct_2015,wet
1,unwatered,82,Maripapanamensis,liana,-0.178,-0.792,-0.614,13.3,0.341,39.00293255,4.389438944,NA,13_Oct_2015,wet
2,watered,141,Machaeriummilleflorum,liana,-0.302,-0.878,-0.576,9.11,0.233,39.09871245,3.860169492,NA,13_Oct_2015,wet
2,watered,152,Hieronymaalchorneoides,tree,-0.066,-0.78,-0.714,7.59,0.194,39.12371134,3.481651376,NA,13_Oct_2015,wet
2,watered,152,Hieronymaalchorneoides,tree,-0.066,-0.78,-0.714,7.59,0.194,39.12371134,3.481651376,NA,13_Oct_2015,wet
4,unwatered,385,Maripapanamensis,liana,-0.154,-1.594,-1.44,11.6,0.289,40.1384083,5.043478261,NA,13_Oct_2015,wet
1,unwatered,4,Paulliniapinnata,liana,-0.061,-0.851,-0.79,15.5,0.385,40.25974026,4.654654655,NA,13_Oct_2015,wet
6,watered,523,Crescentiacujete,tree,-0.282,-1.131,-0.849,11.9,0.295,40.33898305,5.219298246,NA,14_Oct_2015,wet
4,unwatered,359,Machaeriummilleflorum,liana,-0.213,-1.024,-0.811,18.1,0.446,40.58295964,6.114864865,NA,13_Oct_2015,wet
2,watered,142,Swieteniamacrophylla,tree,-0.213,-0.702,-0.489,10.7,0.263,40.68441065,4.083969466,NA,13_Oct_2015,wet
10,unwatered,978,Huracrepitans,tree,-0.493,-0.857,-0.364,14.4,0.352,40.90909091,40,NA,16_Oct_2015,wet
5,unwatered,459,Terminaliaamazonia,tree,-0.12,-1.057,-0.937,10.2,0.249,40.96385542,4.857142857,NA,14_Oct_2015,wet
2,watered,175,Davillakunthii,liana,-0.076,-0.883,-0.807,14.9,0.362,41.16022099,5.050847458,NA,13_Oct_2015,wet
1,unwatered,7,Doliocarpusmajor,liana,-0.082,-0.366,-0.284,12.9,0.311,41.47909968,4.387755102,NA,13_Oct_2015,wet
11,watered,1059,Swieteniamacrophylla,tree,-0.325,-2.541,-2.216,9.44,0.227,41.58590308,4.411214953,NA,17_Oct_2015,wet
11,watered,1058,Dipteryxoleifera,tree,-0.195,-0.206,-0.011,8.16,0.195,41.84615385,3.849056604,NA,17_Oct_2015,wet
2,watered,199,Terminaliaamazonia,tree,-0.179,-1.637,-1.458,17,0.404,42.07920792,5.862068966,NA,13_Oct_2015,wet
5,unwatered,480,Callichlamyslatifolia,liana,-0.201,-1.193,-0.992,8.64,0.205,42.14634146,4.881355932,NA,14_Oct_2015,wet
4,unwatered,319,Terminaliaamazonia,tree,-0.146,-1.171,-1.025,7.25,0.172,42.15116279,4.647435897,NA,13_Oct_2015,wet
7,unwatered,624,Doliocarpusmajor,liana,-0.306,-1.301,-0.995,13.7,0.325,42.15384615,4.724137931,NA,14_Oct_2015,wet
7,unwatered,633,Dipteryxoleifera,tree,-0.114,-1.284,-1.17,9.65,0.228,42.3245614,4.23245614,NA,14_Oct_2015,wet
2,watered,181,Crescentiacujete,tree,-0.167,-1.359,-1.192,12.7,0.3,42.33333333,4.551971326,NA,13_Oct_2015,wet
4,unwatered,388,Swieteniamacrophylla,tree,-0.254,-0.763,-0.509,12,0.281,42.70462633,5.429864253,NA,13_Oct_2015,wet
3,watered,204,Callichlamyslatifolia,liana,-0.155,-1.019,-0.864,9.79,0.229,42.7510917,4.351111111,NA,13_Oct_2015,wet
8,watered,707,Doliocarpusmajor,liana,-0.204,-1.082,-0.878,12.6,0.294,42.85714286,5.454545455,NA,16_Oct_2015,wet
8,watered,705,Davillakunthii,liana,-0.057,-0.878,-0.821,14.3,0.326,43.86503067,5.860655738,NA,16_Oct_2015,wet
4,unwatered,389,Paulliniapinnata,liana,-0.585,-0.905,-0.32,13.1,0.296,44.25675676,5.52742616,NA,13_Oct_2015,wet
1,unwatered,83,Crescentiacujete,tree,-0.262,-0.762,-0.5,5.36,0.119,45.04201681,3.646258503,NA,13_Oct_2015,wet
12,unwatered,1101,Terminaliaamazonia,tree,-0.206,-1.332,-1.126,14.1,0.31,45.48387097,6.051502146,NA,17_Oct_2015,wet
1,unwatered,50,Davillakunthii,liana,-0.098,-0.853,-0.755,17.7,0.384,46.09375,5.601265823,NA,13_Oct_2015,wet
4,unwatered,324,Dipteryxoleifera,tree,-0.129,-1.573,-1.444,8.65,0.187,46.25668449,4.726775956,NA,13_Oct_2015,wet
6,watered,584,Paulliniapinnata,liana,-0.22,-1.244,-1.024,13.9,0.3,46.33333333,6.587677725,NA,14_Oct_2015,wet
3,watered,231,Maripapanamensis,liana,-0.179,-1.154,-0.975,14,0.3,46.66666667,5.46875,NA,13_Oct_2015,wet
6,watered,564,Doliocarpusmajor,liana,-0.119,-0.638,-0.519,7.66,0.164,46.70731707,5.759398496,NA,14_Oct_2015,wet
1,unwatered,14,Swieteniamacrophylla,tree,-0.15,-1.098,-0.948,14.8,0.312,47.43589744,4.933333333,NA,13_Oct_2015,wet
4,unwatered,349,Crescentiacujete,tree,-0.118,-1.716,-1.598,9.28,0.195,47.58974359,4.734693878,NA,13_Oct_2015,wet
8,watered,732,Terminaliaamazonia,tree,-0.45,-0.739,-0.289,14.6,0.306,47.7124183,6.347826087,NA,16_Oct_2015,wet
7,unwatered,603,Paulliniapinnata,liana,-0.145,-1.639,-1.494,10.8,0.226,47.78761062,4.778761062,NA,14_Oct_2015,wet
11,watered,1068,Crescentiacujete,tree,-0.244,-1.421,-1.177,2.16,0.045,48,3.037974684,NA,17_Oct_2015,wet
11,watered,1086,Hieronymaalchorneoides,tree,-0.244,-1.421,-1.177,2.16,0.045,48,3.037974684,NA,17_Oct_2015,wet
12,unwatered,1168,Crescentiacujete,tree,-0.244,-1.421,-1.177,2.16,0.045,48,3.037974684,NA,17_Oct_2015,wet
5,unwatered,463,Maripapanamensis,liana,-0.068,-0.9,-0.832,10.3,0.214,48.13084112,6.167664671,NA,14_Oct_2015,wet
11,watered,1049,Davillakunthii,liana,-0.071,-1.433,-1.362,12.1,0.247,48.98785425,5.475113122,NA,17_Oct_2015,wet
11,watered,1074,Maripapanamensis,liana,-0.196,-1.694,-1.498,12.3,0.251,49.00398406,6.212121212,NA,17_Oct_2015,wet
12,unwatered,1151,Doliocarpusmajor,liana,-0.181,-1.459,-1.278,11.2,0.228,49.12280702,5.803108808,NA,17_Oct_2015,wet
6,watered,578,Davillakunthii,liana,-0.201,-0.512,-0.311,15.9,0.317,50.15772871,8.882681564,NA,14_Oct_2015,wet
6,watered,581,Huracrepitans,tree,-0.194,-0.492,-0.298,5.22,0.104,50.19230769,5.067961165,NA,14_Oct_2015,wet
4,unwatered,320,Davillakunthii,liana,-0.073,-0.533,-0.46,15.7,0.312,50.32051282,6.569037657,NA,13_Oct_2015,wet
5,unwatered,422,Davillakunthii,liana,-0.068,-0.712,-0.644,13,0.257,50.58365759,6.467661692,NA,14_Oct_2015,wet
7,unwatered,602,Swieteniamacrophylla,tree,-0.376,-1.028,-0.652,10.2,0.201,50.74626866,4.834123223,NA,14_Oct_2015,wet
11,watered,1077,Machaeriummilleflorum,liana,-0.241,-1.712,-1.471,15,0.295,50.84745763,5.747126437,NA,17_Oct_2015,wet
12,unwatered,1186,Dipteryxoleifera,tree,-0.168,-1.728,-1.56,7.85,0.15,52.33333333,5.607142857,NA,17_Oct_2015,wet
3,watered,260,Davillakunthii,liana,-0.272,-0.619,-0.347,11.2,0.213,52.58215962,5.714285714,NA,13_Oct_2015,wet
9,watered,829,Machaeriummilleflorum,liana,-0.22,-0.518,-0.298,9.69,0.184,52.66304348,6.729166667,NA,16_Oct_2015,wet
8,watered,762,Dipteryxoleifera,tree,-0.237,-0.978,-0.741,10.7,0.203,52.70935961,5.91160221,NA,16_Oct_2015,wet
3,watered,236,Terminaliaamazonia,tree,-0.079,-0.625,-0.546,11.1,0.21,52.85714286,5.285714286,NA,13_Oct_2015,wet
10,unwatered,904,Callichlamyslatifolia,liana,-0.191,-1.418,-1.227,14.1,0.266,53.0075188,7.580645161,NA,16_Oct_2015,wet
5,unwatered,427,Dipteryxoleifera,tree,-0.068,-0.977,-0.909,9.78,0.183,53.44262295,5.786982249,NA,14_Oct_2015,wet
10,unwatered,967,Paulliniapinnata,liana,-0.185,-1.768,-1.583,19.1,0.352,54.26136364,8.05907173,NA,16_Oct_2015,wet
11,watered,1073,Callichlamyslatifolia,liana,-0.202,-0.62,-0.418,6.46,0.119,54.28571429,5.338842975,NA,17_Oct_2015,wet
10,unwatered,962,Dipteryxoleifera,tree,-0.101,-1.323,-1.222,7.45,0.137,54.37956204,5.775193798,NA,16_Oct_2015,wet
7,unwatered,668,Hieronymaalchorneoides,liana,-0.18,-1.151,-0.971,16.2,0.297,54.54545455,6.694214876,NA,14_Oct_2015,wet
7,unwatered,670,Machaeriummilleflorum,liana,-0.251,-0.35,-0.099,10.5,0.191,54.97382199,6,NA,14_Oct_2015,wet
12,unwatered,1198,Maripapanamensis,liana,-0.202,-0.824,-0.622,11.02,0.197,55.93908629,7.01910828,NA,17_Oct_2015,wet
12,unwatered,1107,Davillakunthii,liana,-0.098,-1.371,-1.273,13.8,0.246,56.09756098,6.602870813,NA,17_Oct_2015,wet
5,unwatered,483,Machaeriummilleflorum,liana,-0.176,-0.59,-0.414,18.9,0.331,57.09969789,8.362831858,NA,14_Oct_2015,wet
9,watered,882,Doliocarpusmajor,liana,-0.295,-1.859,-1.564,16.2,0.282,57.44680851,7.431192661,NA,16_Oct_2015,wet
6,watered,595,Dipteryxoleifera,tree,-0.202,-1.28,-1.078,5.84,0.098,59.59183673,4.5625,NA,14_Oct_2015,wet
8,watered,752,Maripapanamensis,liana,-0.236,-1.311,-1.075,12.8,0.208,61.53846154,6.772486772,NA,16_Oct_2015,wet
8,watered,712,Machaeriummilleflorum,liana,-0.107,-0.398,-0.291,7.47,0.121,61.73553719,5.702290076,NA,16_Oct_2015,wet
10,unwatered,944,Hieronymaalchorneoides,tree,-0.114,-1.1,-0.986,9.74,0.157,62.03821656,7.609375,NA,16_Oct_2015,wet
6,watered,593,Maripapanamensis,liana,-0.17,-1.017,-0.847,13,0.209,62.20095694,8.074534161,NA,14_Oct_2015,wet
10,unwatered,938,Swieteniamacrophylla,tree,-0.302,-2.378,-2.076,7.83,0.123,63.65853659,6.868421053,NA,16_Oct_2015,wet
7,unwatered,650,Maripapanamensis,liana,-0.125,-1.328,-1.203,13.9,0.218,63.76146789,6.405529954,NA,14_Oct_2015,wet
9,watered,883,Paulliniapinnata,liana,-0.075,-2.429,-2.354,17.8,0.275,64.72727273,8.356807512,NA,16_Oct_2015,wet
12,unwatered,1184,Swieteniamacrophylla,tree,-0.212,-1.361,-1.149,6.22,0.0953,65.26757608,5.706422018,NA,17_Oct_2015,wet
9,watered,840,Terminaliaamazonia,tree,-0.115,-0.731,-0.616,14.7,0.225,65.33333333,8.546511628,NA,16_Oct_2015,wet
